year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,8,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",155.00,50.00,20.05,4.70,2.82,0.13,22.30,1.00,1.00,4506.00,2087.00,247.00,159.00,3.00,2010.00
2024,8,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",208.00,85.00,30.31,1.08,12.34,0.00,41.27,2.00,0.00,6370.00,2572.00,48.00,503.00,0.00,3247.00
2024,8,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",121.00,65.00,24.74,4.05,5.73,0.31,30.16,4.00,2.00,5739.00,2533.00,278.00,354.00,67.00,2507.00
2024,8,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",149.00,52.00,14.74,1.48,4.76,0.00,31.01,2.00,1.00,5252.00,2052.00,201.00,212.00,0.00,2787.00
2024,8,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",185.00,43.00,14.61,0.00,14.58,0.00,13.81,0.00,1.00,4209.00,983.00,0.00,501.00,0.00,2725.00
2024,8,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",60.00,22.00,5.76,0.85,2.48,0.00,12.91,1.00,2.00,1088.00,396.00,17.00,83.00,0.00,592.00
2024,8,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",711.00,225.00,73.94,11.11,24.44,1.21,114.29,21.00,4.00,19306.00,6021.00,1193.00,1307.00,31.00,10754.00
2024,8,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",61.00,30.00,16.41,0.00,1.24,0.00,12.35,5.00,0.00,5658.00,4093.00,0.00,65.00,0.00,1500.00
2024,8,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",177.00,77.00,27.87,3.67,5.35,0.03,40.09,12.00,0.00,5943.00,2289.00,343.00,230.00,1.00,3080.00
2024,8,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",660.00,200.00,60.54,8.14,24.57,0.00,106.75,13.00,1.00,17080.00,4997.00,1407.00,1474.00,0.00,9202.00
2024,8,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",150.00,46.00,16.80,1.00,10.11,0.00,18.09,0.00,0.00,3846.00,1344.00,33.00,359.00,0.00,2110.00
2024,8,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",599.00,234.00,70.80,11.18,33.75,0.45,117.81,28.00,1.00,17665.00,4803.00,1087.00,1769.00,20.00,9986.00
2024,8,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1189.00,325.00,74.95,20.01,121.96,0.82,107.25,63.00,12.00,28268.00,6300.00,4012.00,6913.00,80.00,10963.00
2024,8,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",61.00,21.00,4.09,0.00,8.36,0.00,8.55,0.00,0.00,1201.00,282.00,0.00,295.00,0.00,624.00
2024,8,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1187.00,375.00,115.98,15.75,83.82,1.39,158.06,14.00,0.00,28403.00,9811.00,1329.00,3743.00,54.00,13466.00
2024,8,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2626.00,672.00,230.31,39.26,138.10,1.11,263.23,34.00,6.00,54217.00,19898.00,5032.00,6012.00,90.00,23185.00
2024,8,AA,American Airlines Network,LEX,"Lexington, KY: Blue Grass",166.00,63.00,23.07,5.58,8.67,0.22,25.46,4.00,0.00,6272.00,2812.00,978.00,691.00,9.00,1782.00
2024,8,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1308.00,470.00,131.23,30.45,144.10,0.93,163.28,98.00,15.00,41907.00,10259.00,4255.00,12142.00,21.00,15230.00
2024,8,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",61.00,8.00,3.78,0.00,2.92,0.00,1.30,0.00,0.00,261.00,117.00,0.00,92.00,0.00,52.00
2024,8,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",91.00,35.00,15.44,0.00,1.63,0.00,17.93,3.00,0.00,3474.00,1878.00,0.00,69.00,0.00,1527.00
2024,8,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",496.00,160.00,56.96,4.88,21.10,1.27,75.79,9.00,0.00,14858.00,6337.00,703.00,919.00,36.00,6863.00
2024,8,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1408.00,479.00,143.34,33.69,102.40,0.50,199.07,64.00,7.00,37096.00,9785.00,3213.00,5814.00,29.00,18255.00
2024,8,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",132.00,55.00,16.83,3.90,3.98,0.31,29.98,2.00,0.00,7282.00,2766.00,685.00,179.00,21.00,3631.00
2024,8,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",381.00,127.00,44.03,5.24,8.21,0.42,69.10,4.00,0.00,9700.00,3319.00,601.00,329.00,13.00,5438.00
2024,8,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",171.00,67.00,22.42,0.00,4.86,0.00,39.72,2.00,0.00,5076.00,1864.00,0.00,191.00,0.00,3021.00
2024,8,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4827.00,1385.00,405.93,53.69,399.48,10.56,515.33,217.00,57.00,123453.00,43262.00,5482.00,20965.00,588.00,53156.00
2024,8,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",289.00,90.00,27.88,1.17,13.59,0.00,47.36,5.00,0.00,8511.00,3397.00,45.00,764.00,0.00,4305.00
2024,8,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",75.00,25.00,8.00,0.33,1.87,0.00,14.80,0.00,0.00,2087.00,379.00,44.00,131.00,0.00,1533.00
2024,8,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",184.00,91.00,21.90,2.42,10.53,0.00,56.14,1.00,0.00,7630.00,1434.00,371.00,578.00,0.00,5247.00
2024,8,AA,American Airlines Network,MSO,"Missoula, MT: Missoula Montana",35.00,5.00,1.70,0.00,3.30,0.00,0.00,0.00,0.00,134.00,34.00,0.00,100.00,0.00,0.00
2024,8,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",470.00,179.00,61.74,6.75,36.33,0.15,74.02,9.00,0.00,13172.00,4994.00,1317.00,1820.00,3.00,5038.00
2024,8,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",422.00,152.00,44.15,4.98,15.69,0.00,87.17,11.00,1.00,11038.00,3087.00,393.00,652.00,0.00,6906.00
2024,8,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",62.00,9.00,2.70,1.00,1.41,0.00,3.89,0.00,0.00,601.00,155.00,32.00,37.00,0.00,377.00
2024,8,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",127.00,55.00,13.57,4.39,5.13,0.09,31.82,5.00,1.00,5129.00,1123.00,825.00,287.00,2.00,2892.00
2024,8,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",92.00,6.00,1.35,0.00,1.65,0.00,3.00,0.00,0.00,564.00,147.00,0.00,31.00,0.00,386.00
2024,8,AA,American Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",189.00,69.00,22.66,0.05,4.26,0.00,42.02,5.00,0.00,4806.00,1283.00,6.00,286.00,0.00,3231.00
2024,8,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",251.00,91.00,29.21,2.72,6.75,0.00,52.32,3.00,0.00,5738.00,2107.00,205.00,288.00,0.00,3138.00
2024,8,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",286.00,80.00,21.60,7.37,4.56,1.94,44.53,1.00,0.00,6068.00,1968.00,513.00,282.00,138.00,3167.00
2024,8,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",5059.00,1440.00,320.36,60.83,445.07,1.75,611.99,120.00,14.00,125886.00,36702.00,8291.00,22003.00,80.00,58810.00
2024,8,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",259.00,74.00,32.07,6.86,5.43,1.00,28.64,5.00,3.00,8207.00,3494.00,1493.00,223.00,88.00,2909.00
2024,8,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",391.00,132.00,37.82,3.02,43.41,0.46,47.29,22.00,3.00,9257.00,2903.00,202.00,2410.00,28.00,3714.00
2024,8,AA,American Airlines Network,PDX,"Portland, OR: Portland International",349.00,126.00,49.90,4.82,11.09,0.38,59.81,6.00,0.00,8787.00,2645.00,352.00,646.00,30.00,5114.00
2024,8,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4806.00,1602.00,367.12,72.90,580.58,1.00,580.40,261.00,23.00,136549.00,37671.00,8234.00,32744.00,18.00,57882.00
2024,8,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4247.00,976.00,301.24,31.48,185.36,4.40,453.52,41.00,13.00,111294.00,42424.00,4330.00,8358.00,309.00,55873.00
2024,8,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",649.00,218.00,65.41,11.80,30.84,0.00,109.96,20.00,0.00,20326.00,5312.00,1300.00,1965.00,0.00,11749.00
2024,8,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",134.00,61.00,18.52,0.84,9.20,0.07,32.37,1.00,0.00,4825.00,1280.00,57.00,349.00,15.00,3124.00
2024,8,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",88.00,32.00,6.82,0.00,1.01,0.00,24.17,0.00,0.00,1688.00,283.00,0.00,46.00,0.00,1359.00
2024,8,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",233.00,81.00,28.13,4.51,12.67,0.00,35.69,6.00,0.00,9484.00,3174.00,1230.00,530.00,0.00,4550.00
2024,8,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",248.00,99.00,40.57,1.27,19.82,0.00,37.34,12.00,1.00,7781.00,3511.00,74.00,1096.00,0.00,3100.00
2024,8,AA,American Airlines Network,RAP,"Rapid City, SD: Rapid City Regional",32.00,7.00,1.37,0.12,2.59,0.00,2.92,1.00,0.00,321.00,66.00,4.00,71.00,0.00,180.00
2024,8,AA,American Airlines Network,RDM,"Bend/Redmond, OR: Roberts Field",31.00,13.00,2.95,0.00,1.57,0.00,8.48,1.00,0.00,3412.00,995.00,0.00,101.00,0.00,2316.00
2024,8,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1070.00,404.00,119.12,24.57,63.67,3.31,193.33,35.00,5.00,38258.00,12658.00,2783.00,3862.00,129.00,18826.00
2024,8,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",346.00,122.00,35.49,6.77,16.64,1.00,62.10,6.00,2.00,10424.00,2321.00,1249.00,858.00,19.00,5977.00
2024,8,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",231.00,70.00,27.53,4.57,5.52,0.00,32.38,1.00,0.00,4196.00,1266.00,377.00,189.00,0.00,2364.00
2024,8,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",85.00,37.00,15.40,1.65,1.98,0.00,17.97,3.00,0.00,3363.00,1560.00,139.00,60.00,0.00,1604.00
2024,8,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",332.00,97.00,42.41,1.57,17.72,0.00,35.31,18.00,4.00,6453.00,2615.00,197.00,640.00,0.00,3001.00
2024,8,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",797.00,270.00,99.57,8.57,44.67,0.16,117.03,7.00,0.00,18568.00,7742.00,966.00,2021.00,6.00,7833.00
2024,8,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",675.00,237.00,95.69,5.71,13.62,1.66,120.32,13.00,0.00,21456.00,8459.00,793.00,1047.00,70.00,11087.00
2024,8,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",132.00,48.00,21.90,1.46,1.44,0.93,22.27,14.00,0.00,4110.00,1537.00,88.00,124.00,14.00,2347.00
2024,8,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",113.00,42.00,15.05,0.00,1.63,0.00,25.32,1.00,1.00,3548.00,1068.00,0.00,101.00,0.00,2379.00
2024,8,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",110.00,33.00,10.65,0.00,4.66,0.00,17.69,1.00,0.00,3255.00,1051.00,0.00,153.00,0.00,2051.00
2024,8,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",155.00,78.00,25.53,2.72,7.64,0.00,42.11,7.00,0.00,8266.00,4135.00,260.00,303.00,0.00,3568.00
2024,8,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",601.00,211.00,83.40,6.60,46.79,1.48,72.72,12.00,1.00,20187.00,8231.00,1650.00,2173.00,81.00,8052.00
2024,8,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",1041.00,339.00,111.64,19.05,79.77,0.14,128.41,18.00,1.00,22331.00,7066.00,1578.00,3965.00,3.00,9719.00
2024,8,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",116.00,33.00,10.02,0.91,1.84,0.00,20.23,0.00,0.00,2642.00,481.00,40.00,100.00,0.00,2021.00
2024,8,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",288.00,107.00,34.76,11.11,20.86,0.49,39.77,4.00,2.00,8857.00,2343.00,1337.00,1086.00,38.00,4053.00
2024,8,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",282.00,121.00,47.43,3.31,13.29,0.00,56.98,5.00,1.00,10476.00,4331.00,593.00,720.00,0.00,4832.00
2024,8,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",325.00,111.00,41.50,4.27,16.69,0.00,48.54,4.00,2.00,9614.00,3696.00,409.00,785.00,0.00,4724.00
2024,8,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",534.00,94.00,32.76,4.12,15.65,0.00,41.47,5.00,2.00,7598.00,2845.00,830.00,590.00,0.00,3333.00
2024,8,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",160.00,49.00,12.04,2.06,10.80,0.00,24.10,10.00,1.00,3650.00,1031.00,116.00,556.00,0.00,1947.00
2024,8,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",618.00,197.00,69.34,7.93,25.88,0.15,93.70,14.00,0.00,15194.00,4826.00,1440.00,1378.00,29.00,7521.00
2024,8,AA,American Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",31.00,10.00,3.86,0.00,1.21,0.00,4.92,0.00,0.00,660.00,232.00,0.00,59.00,0.00,369.00
2024,8,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",161.00,52.00,12.89,7.75,18.54,0.26,12.56,3.00,1.00,5116.00,794.00,1284.00,890.00,8.00,2140.00
2024,8,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",37.00,15.00,4.64,1.50,4.98,0.00,3.87,1.00,0.00,611.00,211.00,48.00,201.00,0.00,151.00
2024,8,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",141.00,49.00,17.98,1.22,7.11,0.00,22.68,2.00,1.00,3553.00,1372.00,236.00,247.00,0.00,1698.00
2024,8,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",971.00,327.00,103.12,15.22,65.33,1.48,141.85,52.00,5.00,24115.00,6268.00,1708.00,3206.00,55.00,12878.00
2024,8,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",237.00,108.00,43.77,1.82,9.48,0.00,52.94,5.00,0.00,8299.00,3160.00,196.00,469.00,0.00,4474.00
2024,8,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",241.00,73.00,24.68,1.68,6.28,0.00,40.36,2.00,1.00,7404.00,2313.00,212.00,245.00,0.00,4634.00
2024,8,AA,American Airlines Network,TVC,"Traverse City, MI: Cherry Capital",31.00,15.00,5.21,1.00,0.28,0.00,8.51,0.00,0.00,1543.00,556.00,72.00,23.00,0.00,892.00
2024,8,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",98.00,38.00,12.10,0.86,2.38,0.00,22.66,2.00,0.00,2833.00,813.00,57.00,137.00,0.00,1826.00
2024,8,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",189.00,80.00,29.19,3.51,4.64,0.00,42.66,1.00,0.00,7986.00,2273.00,637.00,220.00,0.00,4856.00
2024,8,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",95.00,40.00,13.47,1.23,3.88,0.00,21.42,2.00,1.00,3742.00,1266.00,96.00,160.00,0.00,2220.00
2024,8,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",12.00,2.00,1.30,0.00,0.70,0.00,0.00,0.00,0.00,63.00,42.00,0.00,21.00,0.00,0.00
2024,8,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",9.00,2.00,0.81,0.00,1.19,0.00,0.00,0.00,0.00,195.00,143.00,0.00,52.00,0.00,0.00
2024,8,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",86.00,13.00,4.10,0.40,2.26,0.00,6.24,3.00,0.00,648.00,193.00,10.00,69.00,0.00,376.00
2024,8,AS,Alaska Airlines Network,AKN,"King Salmon, AK: King Salmon Airport",37.00,10.00,2.15,0.00,2.61,0.00,5.24,0.00,0.00,281.00,52.00,0.00,61.00,0.00,168.00
2024,8,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1543.00,385.00,78.24,3.74,134.87,8.94,159.21,16.00,1.00,18756.00,4167.00,598.00,4080.00,268.00,9643.00
2024,8,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",153.00,48.00,15.32,0.84,20.86,0.00,10.98,2.00,0.00,2268.00,1144.00,49.00,707.00,0.00,368.00
2024,8,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",249.00,71.00,20.17,0.00,30.78,0.00,20.05,2.00,1.00,3563.00,1447.00,0.00,1128.00,0.00,988.00
2024,8,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",62.00,14.00,5.74,1.87,0.88,0.00,5.51,0.00,0.00,1073.00,619.00,103.00,34.00,0.00,317.00
2024,8,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",121.00,29.00,11.68,0.00,4.85,0.00,12.47,0.00,0.00,1187.00,565.00,0.00,122.00,0.00,500.00
2024,8,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",34.00,9.00,2.06,0.00,3.16,0.00,3.77,0.00,0.00,404.00,77.00,0.00,103.00,0.00,224.00
2024,8,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",278.00,86.00,22.73,10.19,34.38,0.00,18.69,1.00,1.00,4358.00,1156.00,992.00,1343.00,0.00,867.00
2024,8,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,11.00,1.79,0.84,2.13,0.00,6.23,0.00,0.00,325.00,48.00,32.00,61.00,0.00,184.00
2024,8,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",200.00,47.00,14.14,0.00,18.82,0.00,14.03,3.00,0.00,2390.00,1108.00,0.00,760.00,0.00,522.00
2024,8,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62.00,12.00,1.52,0.05,6.41,0.00,4.02,0.00,1.00,576.00,27.00,6.00,242.00,0.00,301.00
2024,8,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",78.00,25.00,5.53,0.78,8.48,0.00,10.21,1.00,0.00,916.00,238.00,108.00,245.00,0.00,325.00
2024,8,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",62.00,19.00,2.21,0.00,2.77,0.00,14.02,0.00,1.00,730.00,99.00,0.00,154.00,0.00,477.00
2024,8,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",31.00,8.00,3.09,0.00,3.32,0.00,1.59,2.00,0.00,383.00,168.00,0.00,116.00,0.00,99.00
2024,8,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",56.00,15.00,0.30,0.00,10.04,0.00,4.66,1.00,0.00,473.00,15.00,0.00,285.00,0.00,173.00
2024,8,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",56.00,17.00,5.76,1.00,4.25,0.00,6.00,0.00,0.00,558.00,188.00,85.00,108.00,0.00,177.00
2024,8,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31.00,14.00,4.13,0.00,5.45,0.00,4.42,0.00,0.00,463.00,141.00,0.00,171.00,0.00,151.00
2024,8,AS,Alaska Airlines Network,DAL,"Dallas, TX: Dallas Love Field",31.00,7.00,1.53,0.00,5.06,0.00,0.41,0.00,0.00,174.00,41.00,0.00,113.00,0.00,20.00
2024,8,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,32.00,6.43,1.75,15.33,0.00,8.49,0.00,1.00,1457.00,293.00,113.00,659.00,0.00,392.00
2024,8,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",271.00,67.00,10.24,1.69,27.52,0.00,27.55,1.00,2.00,3180.00,555.00,199.00,1143.00,0.00,1283.00
2024,8,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",243.00,86.00,17.38,0.26,42.82,0.00,25.53,1.00,0.00,3847.00,928.00,47.00,1627.00,0.00,1245.00
2024,8,AS,Alaska Airlines Network,DLG,"Dillingham, AK: Dillingham Airport",31.00,2.00,0.80,0.00,0.24,0.00,0.96,1.00,1.00,41.00,12.00,0.00,4.00,0.00,25.00
2024,8,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",62.00,18.00,4.57,0.00,2.59,0.00,10.83,1.00,1.00,634.00,198.00,0.00,71.00,0.00,365.00
2024,8,AS,Alaska Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",29.00,7.00,3.00,0.00,0.76,0.00,3.24,0.00,0.00,500.00,365.00,0.00,28.00,0.00,107.00
2024,8,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",304.00,68.00,12.59,5.00,30.53,0.00,19.88,14.00,6.00,4562.00,670.00,514.00,2353.00,0.00,1025.00
2024,8,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",247.00,84.00,22.78,0.87,33.09,0.00,27.26,3.00,0.00,3203.00,959.00,139.00,997.00,0.00,1108.00
2024,8,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",30.00,7.00,3.00,0.00,2.29,0.00,1.71,1.00,0.00,342.00,138.00,0.00,48.00,0.00,156.00
2024,8,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31.00,10.00,5.05,0.68,3.58,0.00,0.69,0.00,0.00,532.00,378.00,15.00,121.00,0.00,18.00
2024,8,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",181.00,59.00,20.08,0.00,12.42,0.00,26.50,0.00,0.00,2383.00,1030.00,0.00,421.00,0.00,932.00
2024,8,AS,Alaska Airlines Network,GST,"Gustavus, AK: Gustavus Airport",29.00,1.00,0.00,0.00,0.04,0.00,0.96,4.00,0.00,228.00,0.00,0.00,10.00,0.00,218.00
2024,8,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",391.00,81.00,25.16,2.33,33.31,0.00,20.19,1.00,2.00,3467.00,1415.00,142.00,907.00,0.00,1003.00
2024,8,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",221.00,46.00,12.23,0.93,15.75,0.00,17.10,2.00,4.00,2132.00,757.00,92.00,530.00,0.00,753.00
2024,8,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",91.00,32.00,11.35,0.00,8.99,0.00,11.66,0.00,0.00,1450.00,523.00,0.00,370.00,0.00,557.00
2024,8,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",60.00,12.00,3.47,0.00,3.51,0.00,5.02,1.00,0.00,739.00,198.00,0.00,131.00,0.00,410.00
2024,8,AS,Alaska Airlines Network,JAC,"Jackson, WY: Jackson Hole",3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,105.00,0.00,0.00,0.00,0.00,105.00
2024,8,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",346.00,112.00,25.22,8.11,61.24,0.04,17.39,6.00,2.00,7409.00,1109.00,1105.00,4082.00,6.00,1107.00
2024,8,AS,Alaska Airlines Network,JNU,"Juneau, AK: Juneau International",488.00,112.00,37.09,2.81,24.74,3.15,44.21,11.00,0.00,5721.00,2260.00,439.00,789.00,72.00,2161.00
2024,8,AS,Alaska Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",186.00,43.00,11.70,0.72,14.74,0.00,15.83,0.00,0.00,1643.00,672.00,13.00,333.00,0.00,625.00
2024,8,AS,Alaska Airlines Network,KTN,"Ketchikan, AK: Ketchikan International",244.00,46.00,11.55,1.00,12.59,0.00,20.86,2.00,1.00,2479.00,745.00,48.00,391.00,0.00,1295.00
2024,8,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",458.00,132.00,37.30,4.85,38.01,0.00,51.85,4.00,0.00,6907.00,2501.00,351.00,1517.00,0.00,2538.00
2024,8,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",851.00,177.00,59.55,7.79,39.48,1.55,68.62,13.00,0.00,9604.00,3081.00,1091.00,1255.00,189.00,3988.00
2024,8,AS,Alaska Airlines Network,LIH,"Lihue, HI: Lihue Airport",99.00,11.00,2.53,0.00,4.10,0.00,4.36,0.00,0.00,489.00,162.00,0.00,109.00,0.00,218.00
